,section,task_section,task,trial_id,cue_dir,valid_cue,key_resp.keys,key_resp.rt,correct_response,median_left_eye_x,mean_left_eye_x,participant_number,session_number,session_type,no_bad_eye_indicies,median_aai,mean_aai,eyes_open_baseline,eyes_closed_baseline,posner_baseline,posner_threshold,percentage_bad_eye
85,cue_centre,pos,posner0,81.0,centre,True,['right'],[0.4101047000149265],True,628.0,627.2868542629147,sub-04,ses-01,an-at,118.0,0.11139763313646628,0.1439408946925709,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.0472
86,cue_centre,pos,posner0,82.0,centre,True,['left'],[0.48233989998698235],True,624.0,627.3212795549374,sub-04,ses-01,an-at,343.0,0.15966576085663298,0.11836611832643495,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.1372
87,cue_centre,pos,posner0,83.0,centre,False,['left'],[0.44983870000578463],True,635.0,634.3973029045643,sub-04,ses-01,an-at,89.0,0.03956178154300569,0.0045172106184404705,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.0356
88,cue_right,pos,posner0,84.0,right,True,['right'],[0.4617510000243783],True,631.0,631.1735884274382,sub-04,ses-01,an-at,357.0,-0.15910008841605705,-0.14649409185152468,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.1428
89,cue_left,pos,posner0,85.0,left,True,['left'],[0.3819478000514209],True,619.5,618.7297185430464,sub-04,ses-01,an-at,84.0,0.1168426033609686,0.0910699264385058,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.0336
90,cue_centre,pos,posner0,86.0,centre,True,['right'],[0.44997980003245175],True,630.0,632.4082058414465,sub-04,ses-01,an-at,343.0,-0.019708841822056903,-0.015946246101889897,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.1372
91,cue_centre,pos,posner0,87.0,centre,True,['left'],[0.44371589994989336],True,630.5,631.2083159214375,sub-04,ses-01,an-at,107.0,-0.09406786570351544,-0.06448315785723326,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.0428
92,cue_right,pos,posner0,88.0,right,False,['left'],[0.4538059999467805],True,629.0,627.2562679819154,sub-04,ses-01,an-at,67.0,0.10516520426133154,0.07886419228080432,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.0268
93,cue_left,pos,posner0,89.0,left,False,['right'],[0.5955866000149399],True,624.0,620.568018018018,sub-04,ses-01,an-at,280.0,0.049288521679755934,0.0027960338414408136,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.112
94,cue_right,pos,posner0,90.0,right,True,['right'],[0.419831300037913],True,636.0,639.2575687005124,sub-04,ses-01,an-at,352.0,0.07879891042425985,0.06192199133979793,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.1408
95,cue_centre,pos,posner0,91.0,centre,True,['left'],[0.5636588999768719],True,638.0,638.1417257190496,sub-04,ses-01,an-at,100.0,0.07461935780334453,0.092576461176204,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.04
96,cue_left,pos,posner0,92.0,left,False,['right'],[0.5518593000015244],True,631.0,631.0634,sub-04,ses-01,an-at,0.0,-0.00012858806761800997,0.004837044558961776,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.0
97,cue_centre,pos,posner0,93.0,centre,True,['left'],[0.4757693000137806],True,630.5,630.0506,sub-04,ses-01,an-at,0.0,-0.06444470746289699,-0.08836256704268422,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.0
98,cue_right,pos,posner0,94.0,right,False,['left'],[0.6354789000470191],True,625.0,625.4797956339991,sub-04,ses-01,an-at,347.0,0.1372639379648672,0.11242134207991691,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.1388
99,cue_right,pos,posner0,95.0,right,True,['right'],[0.49146350007504225],True,637.0,638.5153910149751,sub-04,ses-01,an-at,96.0,0.019907328133628756,0.06230928892958467,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.0384
100,cue_centre,pos,posner0,96.0,centre,True,['left'],[0.5894909999333322],True,641.0,638.6518642647675,sub-04,ses-01,an-at,112.0,0.015220554684861168,-0.02069093112166678,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.0448
101,cue_right,pos,posner0,97.0,right,True,['right'],[0.41966859996318817],True,635.0,635.1141223272004,sub-04,ses-01,an-at,489.0,-0.03173547373045447,-0.06545821504170486,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.1956
102,cue_left,pos,posner0,98.0,left,True,['left'],[0.5173289999365807],True,630.0,629.8694,sub-04,ses-01,an-at,0.0,-0.07705466993240505,-0.05465082893807239,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.0
103,cue_left,pos,posner0,99.0,left,True,['left'],[0.4713567999424413],True,628.0,627.5576361867704,sub-04,ses-01,an-at,444.0,0.027138809777403954,-0.023078633775346503,-0.048048560672227764,-0.12469077631373818,-0.02036494065971835,0.061557916120181966,0.1776
104,cue_left,pos,posner1,0.0,left,True,['left'],[0.46037470002193004],True,652.0,650.5688,sub-04,ses-01,an-at,0.0,0.06724915189742466,-0.008813317991306826,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
105,cue_right,pos,posner1,1.0,right,True,['right'],[0.4102167000528425],True,655.0,655.9672245467225,sub-04,ses-01,an-at,349.0,0.03645285460224307,0.05203280132893866,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.1396
106,cue_right,pos,posner1,2.0,right,True,['right'],[0.47217420011293143],True,651.0,650.7806,sub-04,ses-01,an-at,0.0,-0.04880748059930619,0.006077165902345723,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
107,cue_centre,pos,posner1,3.0,centre,True,['left'],[0.41197130002547055],True,656.0,660.1348,sub-04,ses-01,an-at,0.0,0.14219291913162113,0.10489866468153211,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
108,cue_centre,pos,posner1,4.0,centre,True,['right'],[0.3138383000623435],True,651.0,650.4222,sub-04,ses-01,an-at,0.0,-0.06881460580013331,-0.05237384939268295,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
109,cue_right,pos,posner1,5.0,right,False,['left'],[0.4660587999969721],True,652.0,652.4678477690288,sub-04,ses-01,an-at,214.0,-0.14997385506168895,-0.11927726785250915,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0856
110,cue_right,pos,posner1,6.0,right,True,['right'],[0.3880094999913126],True,656.0,654.7774,sub-04,ses-01,an-at,0.0,-0.17655418696583142,-0.13049589992725824,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
111,cue_right,pos,posner1,7.0,right,False,['left'],[0.5258404000196606],True,657.5,656.5192953020135,sub-04,ses-01,an-at,116.0,-0.002192699991679774,-0.039540948214238265,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0464
112,cue_centre,pos,posner1,8.0,centre,True,['left'],[0.40792100003454834],True,659.0,658.9380510440835,sub-04,ses-01,an-at,345.0,-0.011385187161413492,-0.030405355467212968,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.138
113,cue_left,pos,posner1,9.0,left,False,['right'],[0.4178461000556126],True,653.0,651.7214,sub-04,ses-01,an-at,0.0,-0.08919880352668555,-0.0758553907819144,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
114,cue_right,pos,posner1,10.0,right,True,['right'],[0.4036391999106854],True,653.0,653.8530232558139,sub-04,ses-01,an-at,350.0,-0.11856124994612002,-0.10452620234436408,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.14
115,cue_centre,pos,posner1,11.0,centre,True,['left'],[0.3816058000084013],True,654.0,653.8684538653366,sub-04,ses-01,an-at,94.0,0.030611810461821147,0.03981277157811046,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0376
116,cue_right,pos,posner1,12.0,right,True,['right'],[0.4076865999959409],True,643.0,642.39,sub-04,ses-01,an-at,0.0,0.06517277831395216,0.06931376917257524,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
117,cue_right,pos,posner1,13.0,right,False,['left'],[0.6098791999975219],True,652.0,652.5938,sub-04,ses-01,an-at,0.0,-0.028505783028482112,-0.036406359501806256,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
118,cue_left,pos,posner1,14.0,left,False,['right'],[0.49565549998078495],True,649.0,643.7531461761859,sub-04,ses-01,an-at,431.0,0.03131742660828195,0.04382176042157746,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.1724
119,cue_centre,pos,posner1,15.0,centre,True,['right'],[0.39335180004127324],True,653.0,652.7808,sub-04,ses-01,an-at,0.0,-0.05033788731527865,-0.03178085487527197,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
120,cue_left,pos,posner1,16.0,left,True,['left'],[0.39939340006094426],True,644.0,647.706,sub-04,ses-01,an-at,0.0,0.02412020957588525,0.0211549338964631,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
121,cue_right,pos,posner1,17.0,right,True,['right'],[0.367373300017789],True,645.0,645.5928,sub-04,ses-01,an-at,0.0,-0.018625650262101882,-0.031410660930996676,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
122,cue_left,pos,posner1,18.0,left,True,['left'],[0.48144549992866814],True,641.0,640.0442673749446,sub-04,ses-01,an-at,241.0,0.0005154187756210496,0.030644913232075424,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0964
123,cue_centre,pos,posner1,19.0,centre,False,['right'],[0.3913458000170067],True,654.5,654.6698420074349,sub-04,ses-01,an-at,348.0,-0.000731703825655595,-0.04323914004398492,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.1392
124,cue_right,pos,posner1,20.0,right,True,['right'],[0.31729539996013045],True,661.0,660.4626,sub-04,ses-01,an-at,0.0,-0.10542084853521197,-0.13277485118230847,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
125,cue_centre,pos,posner1,21.0,centre,True,['left'],[0.3814221000066027],True,654.0,655.9168,sub-04,ses-01,an-at,0.0,0.06681410056474194,0.07727631717270196,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
126,cue_centre,pos,posner1,22.0,centre,True,['left'],[0.3892411000560969],True,654.0,653.9998,sub-04,ses-01,an-at,0.0,0.02041708486348418,-0.04873338812206344,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
127,cue_left,pos,posner1,23.0,left,False,['right'],[0.3931186000118032],True,651.0,649.4064,sub-04,ses-01,an-at,0.0,-0.02393243922288825,-0.036922140119978256,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
128,cue_left,pos,posner1,24.0,left,False,['right'],[0.35307980002835393],True,647.0,648.993,sub-04,ses-01,an-at,0.0,-0.12887018046692228,-0.07928807553429366,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
129,cue_left,pos,posner1,25.0,left,True,['left'],[0.47309470002073795],True,644.0,640.3807477438762,sub-04,ses-01,an-at,173.0,0.06329216411485757,0.07600524860560871,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0692
130,cue_left,pos,posner1,26.0,left,False,['right'],[0.39891810005065054],True,642.0,642.9908,sub-04,ses-01,an-at,0.0,0.0867675892159376,0.0675422551714854,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
131,cue_right,pos,posner1,27.0,right,False,['left'],[0.4508897999767214],True,650.0,651.6902,sub-04,ses-01,an-at,0.0,0.06784268864417463,0.03541724093179662,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
132,cue_right,pos,posner1,28.0,right,True,['right'],[0.4048901000060141],True,654.0,654.4528,sub-04,ses-01,an-at,0.0,-0.01599132834660654,-0.02727452776988259,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
133,cue_right,pos,posner1,29.0,right,True,['right'],[0.34486460010521114],True,651.0,651.7142857142857,sub-04,ses-01,an-at,183.0,-0.0447220180047315,-0.042887127901892995,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0732
134,cue_right,pos,posner1,30.0,right,True,['right'],[0.41080770001281053],True,637.0,639.354,sub-04,ses-01,an-at,0.0,-0.03531438514220579,-0.05860063663357206,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
135,cue_centre,pos,posner1,31.0,centre,True,['right'],[0.4687888999469578],True,653.0,653.8286,sub-04,ses-01,an-at,0.0,0.022594573452384536,0.043728496244998444,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
136,cue_right,pos,posner1,32.0,right,True,['right'],[0.3467790000140667],True,649.0,654.1564,sub-04,ses-01,an-at,0.0,-0.03385156824475009,-0.01904498940670693,-0.048048560672227764,-0.12469077631373818,-0.02393102296612429,0.05880566855183286,0.0
